id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
26484,26549,37468,1931,,48Sig Ori,,5.645769,-2.600069,328.9474,4.61,-0.4,29.0,3.77,-3.816,O9.5V...,-0.19,30.430713,327.196967,-14.922443,-0.00000458,0.00003015,-0.00000198,1.4780588365617184,-0.0453797619684725,0.0000000223499107,-0.000000001939254,Sig,48,Ori,1,26484,,2926.846862378789,,,
41195,41312,71878,3347,GJ 3499,Bet Vol,,8.428951,-66.13689,32.9707,-35.83,-152.15,27.4,3.77,1.179,K2IIIvar,1.132,-7.921708,10.731349,-30.152411,0.00001108,-0.00000537,-0.00003547,2.2066943350485095,-1.1543064893851225,-0.0000001737087417,-0.000000737644014,Bet,,Vol,1,41195,,29.40356573672507,,,
42452,42570,74180,3445,,,,8.677103,-46.648744,100000.0,-6.3,4.29,25.0,3.77,-16.23,F3Ia,0.67,-44268.895114,52465.832585,-72715.89497,0.00134764,0.0031387,0.00140904,2.2716603077464583,-0.8141741820130725,-0.0000000305432619,0.000000020798506,,,Vel,1,42452,,270395836.4108846,,,
82112,82363,151249,6229,,Eta Ara,,16.82976,-59.041378,91.7431,39.59,-25.28,9.0,3.77,-1.043,K5III,1.562,-14.233672,-44.996851,-78.673358,0.00001827,-0.00000063,-0.00001368,4.406020750455191,-1.0304664384078575,0.0000001919377361,-0.000000122560898,Eta,,Ara,1,82112,,227.6145393141645,,,
101629,101958,196867,7906,,9Alp Del,Sualocin,20.660635,15.912072,77.821,54.14,7.91,-3.0,3.77,-0.685,B9V,-0.057,48.015095,-57.406003,21.335542,0.00001325,0.00001599,0.00000203,5.408941596683609,0.2777180455516675,0.0000002624781267,0.000000038348762,Alp,9,Del,1,101629,,163.68165214278085,,,
105540,105881,204075,8204,,34Zet Cap,,21.444452,-22.411332,118.2033,-2.61,18.88,3.0,3.77,-1.593,G4Ibp...,1.002,85.717547,-67.776385,-45.065401,0.00000453,-0.00000549,0.00000883,5.614144324280676,-0.3911515410878075,-0.0000000126536371,0.000000091532822,Zet,34,Cap,1,105540,,377.7461093882191,,,
108830,109176,210027,8430,Gl 848,24Iot Peg,,22.116847,25.345112,11.7261,296.73,26.93,-5.5,3.77,3.424,F5V,0.435,9.335368,-5.015491,5.019565,0.00000293,0.00001757,-0.00000102,5.7901768826418,0.442355645402835,0.0000014385876343,0.000000130560324,Iot,24,Peg,1,108830,,3.7187758332493557,,,
34389,34481,55865,2736,,Gam2Vol,,7.145788,-70.498932,42.8633,23.71,108.06,3.0,3.78,0.62,G8IIIvar,1.006,-4.22812,13.669876,-40.404484,-0.00001126,0.00001974,0.0000046,1.870763031806582,-1.2304384759654488,0.0000001149493237,0.000000523889663,Gam-2,,Vol,1,34389,,49.20395356814509,,3.871,3.741
35946,36046,58207,2821,,60Iot Gem,,7.428779,27.79808,36.9004,-121.28,-84.43,8.0,3.78,0.945,G9III+...,1.024,-11.927106,30.38497,17.208794,0.00001498,0.00002122,-0.00000954,1.944849859157222,0.48516802737833753,-0.0000005879820318,-0.00000040932819,Iot,60,Gem,1,35946,,36.47539469256078,,,
48182,48319,84999,3888,,29Ups UMa,,9.849867,59.038735,35.6379,-294.45,-151.75,27.0,3.78,1.02,F0IV,0.291,-15.505407,9.784196,30.560252,-0.00000388,0.0000626,0.00001019,2.578689055078529,1.0304203195833501,-0.0000014275338824,-0.00000073570476,Ups,29,UMa,1,48182,,34.04081897010009,Ups,3.813,3.743
53099,53253,94510,4257,Gl 404.1,,,10.891559,-58.853171,29.129,79.75,38.65,8.1,3.78,1.458,K0III-IV...,0.945,-14.436596,4.310989,-24.92996,-0.0000118,-0.00000823,-0.00000427,2.851403499090465,-1.0271816044207387,0.0000003866389102,0.000000187380487,,,Car,1,53099,,22.740499508958955,,,
71569,71795,129246,5477,,30Zet Boo,,14.68582,13.7283,53.8793,52.36,-12.71,-6.0,3.78,0.123,A3IVn,0.044,-39.925583,-33.844144,12.786515,0.00001279,-0.00000709,-0.00000468,3.8447386001738773,0.2396040388265925,0.0000002538484431,-0.000000061619818,Zet,30,Boo,1,71569,,77.76783344557053,,,
102287,102618,198001,7950,,2Eps Aqr,Albali,20.794598,-9.495776,63.6943,31.89,-35.32,-16.0,3.78,-0.241,A1V,0.0,41.969653,-46.744809,-10.507937,-0.00000466,0.00001993,-0.00000806,5.444012900811973,-0.16573255031667125,0.0000001546070827,-0.000000171236191,Eps,2,Aqr,1,102287,,108.74267195462436,,,
14632,14668,19476,941,,27Kap Per,Misam,3.158258,44.857544,34.5662,173.01,-142.05,29.0,3.79,1.097,K0III,0.98,16.593574,18.028979,24.381331,0.00000428,0.00004746,0.00000405,0.8268300972913014,0.7829118300689613,0.0000008387761487,-0.000000688677833,Kap,27,Per,1,14632,,31.71027438947892,,,
53075,53229,94264,4247,,46    LMi,Praecipua,10.888526,34.214871,29.0867,92.47,-286.06,16.0,3.79,1.472,K0III-IV,1.04,-23.041794,6.900625,16.355475,-0.00003843,-0.0000021,-0.00002415,2.8506094506880912,0.5971621529923775,0.0000004483072104,-0.000001386858014,,46,LMi,1,53075,,22.4491550756959,,,
14843,14879,20010,963,Gl 127A,Alp For,Dalim,3.201249,-28.987618,14.2369,371.49,612.26,-20.0,3.8,3.033,F8V,0.543,8.329775,9.25728,-6.899408,-0.00001733,0.00001907,0.00004687,0.8380850470504916,-0.5059293771979,0.0000018010343419,0.00000296832024,Alp,,For,1,14843,Gl 127,5.330893422367013,,,
37124,37229,61555,2948,,,,7.647186,-26.803836,106.2699,-17.0,23.08,24.0,3.8,-1.332,B5IV,-0.159,-39.647242,86.168417,-47.921159,-0.00000344,0.00002843,-0.00000046,2.0020287378396504,-0.4678151949187762,-0.0000000824183257,0.000000111894997,,,Pup,1,37124,,297.0297844017863,,,
76044,76276,138917,5788,,13Del Ser,,15.580041,10.538867,69.9301,-72.63,3.17,-38.0,3.8,-0.423,F0IV,0.268,-40.700384,-55.408101,12.790326,0.00000289,0.00004553,-0.00000605,4.078845208948458,0.18393792547518875,-0.0000003521201762,0.000000015368593,Del,13,Ser,1,76044,,128.58786926343993,Del,3.823,3.783
94484,94779,181276,7328,,1Kap Cyg,,19.28504,53.368459,38.0662,60.22,122.93,-29.0,3.8,0.897,K0III,0.95,7.497777,-21.43943,30.547504,-0.00000136,0.00003756,-0.00001027,5.048811732604486,0.9314553318377488,0.0000002919547984,0.000000595981457,Kap,1,Cyg,1,94484,,38.124135110429904,,,
99356,99675,192577,7735,,31    Cyg,,20.227196,46.741329,271.0027,4.2,1.87,-8.0,3.8,-3.365,K2II+...,1.27,102.254717,-155.030652,197.362343,0.00000053,0.00000921,-0.00000427,5.295467486169028,0.8157900813276312,0.0000000203621746,0.000000009066015,,31,Cyg,1,99356,,1931.9683170169242,V695,3.908,3.788
21340,21393,29291,1464,,52Ups2Eri,Theemin,4.592512,-30.562341,65.5738,-48.92,-12.75,-4.0,3.81,-0.274,G8III,0.957,20.338212,52.67393,-33.342657,0.0000125,-0.00001081,-0.00000141,1.2023168237550403,-0.5334134848702601,-0.0000002371708525,-0.000000061813744,Ups-2,52,Eri,1,21340,,112.0985512875314,,,
51087,51232,90853,4114,,,,10.464649,-58.739403,411.5226,-13.25,2.21,9.0,3.81,-4.262,F2II,0.317,-196.531535,83.545339,-351.776134,0.00000248,0.00002767,-0.00000558,2.739638763919139,-1.0251959842491576,-0.0000000642378127,0.000000010714382,,,Car,1,51087,,4413.671434634397,,,
76716,76952,140436,5849,,8Gam CrB,,15.712381,26.295637,44.7828,-112.52,50.7,-11.0,3.81,0.554,A1Vs,0.02,-22.633064,-33.161033,19.838868,-0.00001174,0.00002613,0.00000488,4.113491793766908,0.45894545075469,-0.0000005455123534,0.000000245800536,Gam,8,CrB,1,76716,,52.28775553134414,Gam,3.827,3.797
116218,116584,222107,8961,GJ 9832,16Lam And,Udkadua,23.626056,46.458152,26.4061,159.22,-421.46,6.8,3.81,1.701,G8III-IV,0.984,18.103691,-1.77795,19.141071,0.00004568,0.00001599,-0.00003212,6.185286913302995,0.8108477121622925,0.0000007719203422,-0.000002043295738,Lam,16,And,1,116218,,18.18025623774263,Lam,3.951,3.741
9467,9487,12446,595,,113Alp Psc,Alrescha,2.034117,2.763759,46.1681,33.29,-0.42,9.0,3.82,0.498,A2,0.024,39.728779,23.413015,2.226137,0.00000414,0.00001109,0.00000035,0.5325304992016497,0.04823670218310125,0.0000001613944743,-0.000000002036217,Alp,113,Psc,1,9467,,55.055409848479435,Alp,3.832,3.812
45557,45688,80081,3690,,38    Lyn,,9.314069,36.802597,38.2702,-32.61,-123.78,4.0,3.82,0.906,A1V,0.066,-23.374361,19.815176,22.926164,-0.00000908,0.00001563,-0.00001594,2.4384175526447645,0.6423264861042363,-0.0000001580977412,-0.000000600102373,,38,Lyn,1,45557,,37.80941866832965,,,
56044,56211,100029,4434,,1Lam Dra,Giausar,11.523407,69.331076,102.145,-41.14,-18.79,7.0,3.82,-1.226,M0IIIvar,1.613,-35.773586,4.486959,95.570558,-0.00000861,0.00002161,0.00000341,3.0168208397919534,1.2100555469057126,-0.0000001994523482,-0.00000009109649,Lam,1,Dra,1,56044,,269.40149410636695,,,
